country,university,major,level,annual_fee,currency,notes,
إيران,جامعة أميركبير الصناعية,تحسين االنظمة,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,تحسين االنظمة -حرم هندسة صناعية وانظمة االدارة گرمسار الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة النظام االجتماعي والاقتصادي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة مالية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,ادارة االبتكار والتكنولوجيا,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة اللوجستيات وسلسلة التوريد,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة االنظمة الصحية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,ادارة المشاريع,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,ادارة انظمة االنتاج -حرم ماهشهر الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة بحرية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الهندسة المعمارية البحرية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الهندسة المعمارية البحرية الميكانيكا المائية للسفن,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الهندسة المعمارية البحرية هياكل السفن,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة بحرية -حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الهندسة المعمارية البحرية - حرم بندرعباس الجامعي هندسة بحرية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هياكل السفن -حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة التصنيع البحري - حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,التآكل وحماية المواد -حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة الهياكل البحرية- حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة النقل البحري -حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,الهندسة الساحلية -حرم بندرعباس الجامعي,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,ميكانيكا تطبيقية,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة ميكانيك هندسة ميكانيكية,بكالوريوس,0,دولار,السعر غير مذكور للبكالوريوس,
إيران,جامعة أميركبير الصناعية,هندسة ميكانيك هندسة ميكانيكية,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة ميكانيك هندسة ميكانيكية,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة ميكانيك -هندسة التصنيع واإلنتاج,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,هندسة ميكانيك -هندسة التصنيع واإلنتاج,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,تحويل طاقة,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة اللحام,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,هندسة تعدين,متوفر,0,دولار,المستوى موجود بالجدول, يحتاج مراجعة عند التقديم
إيران,جامعة أميركبير الصناعية,استكشاف التعدين,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,استكشاف التعدين,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,استغالل التعدين,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,استغالل التعدين,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,ميكانيكا الصخور,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,ميكانيكا الصخور,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,معالجة المعادن هندسة التعدين والمعادن,ماجستير,2090,دولار,سنوي, 950 يورو لكل فصل ×2 وتحويل تقريبي
إيران,جامعة أميركبير الصناعية,معالجة المعادن هندسة التعدين والمعادن,دكتوراه,2530,دولار,سنوي, 1150 يورو لكل فصل ×2 وتحويل تقريبي
